epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
83,1638.55,0.82173,0.44513,1.03027,0.97522,0.96701,0.98138,0.73431,0.98122,0.39896,1.02135,0.000268938,0.000268938,0.000268938
84,1657.83,0.81897,0.43643,1.02334,0.96986,0.9682,0.98124,0.73127,0.99128,0.39964,1.02779,0.000254791,0.000254791,0.000254791
85,1677.89,0.82018,0.44469,1.02604,0.96937,0.9693,0.9815,0.73112,0.98533,0.39654,1.02586,0.000240644,0.000240644,0.000240644
86,1697.27,0.80065,0.43095,1.02034,0.98092,0.96393,0.98231,0.73002,0.99002,0.39666,1.0296,0.000226497,0.000226497,0.000226497
87,1716.54,0.80764,0.43374,1.02022,0.97268,0.96412,0.98236,0.72882,0.9919,0.39985,1.02969,0.000212349,0.000212349,0.000212349
88,1736.55,0.80757,0.4357,1.02221,0.96907,0.97149,0.98038,0.72963,0.99599,0.40048,1.02942,0.000198202,0.000198202,0.000198202
89,1755.82,0.80249,0.4315,1.02161,0.97145,0.96765,0.98106,0.73024,0.98602,0.39973,1.02774,0.000184055,0.000184055,0.000184055
90,1775.02,0.808,0.43312,1.02156,0.97267,0.9648,0.98113,0.73632,0.97939,0.39251,1.02446,0.000169908,0.000169908,0.000169908
91,1823.25,0.73389,0.32643,0.97558,0.97259,0.96636,0.97866,0.72733,0.98743,0.39969,1.02893,0.000155761,0.000155761,0.000155761
92,1842.62,0.70851,0.31441,0.96573,0.96805,0.96966,0.97807,0.72979,0.98909,0.4009,1.03261,0.000141614,0.000141614,0.000141614
93,1861.97,0.70788,0.31137,0.97037,0.97049,0.96277,0.9771,0.72844,0.98726,0.40268,1.02985,0.000127467,0.000127467,0.000127467
94,1881.53,0.6964,0.31091,0.96319,0.9703,0.96907,0.97965,0.73335,0.98418,0.40258,1.02986,0.00011332,0.00011332,0.00011332
95,1900.63,0.69438,0.3053,0.95883,0.97209,0.96417,0.97957,0.73558,0.97842,0.39848,1.02656,9.91726e-05,9.91726e-05,9.91726e-05
96,1920.21,0.68622,0.30334,0.95785,0.97215,0.96025,0.97908,0.73386,0.98005,0.40189,1.02916,8.50255e-05,8.50255e-05,8.50255e-05
97,1939.53,0.68162,0.30118,0.95995,0.97494,0.96479,0.97841,0.73169,0.98762,0.40077,1.03531,7.08784e-05,7.08784e-05,7.08784e-05
98,1958.92,0.67322,0.29758,0.94681,0.97256,0.96784,0.97972,0.73208,0.98535,0.39738,1.03075,5.67313e-05,5.67313e-05,5.67313e-05
99,1978.08,0.66674,0.29431,0.94933,0.97645,0.9661,0.97951,0.73353,0.9829,0.39842,1.03035,4.25842e-05,4.25842e-05,4.25842e-05
100,1997.87,0.67037,0.29583,0.94702,0.97663,0.96449,0.97953,0.73316,0.98083,0.39675,1.03008,2.84371e-05,2.84371e-05,2.84371e-05
