epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
76,2855.39,0.85591,0.45204,1.21657,0.9734,0.95936,0.98192,0.73849,0.97742,0.39548,1.30481,0.000367967,0.000367967,0.000367967
77,2897.23,0.8605,0.45739,1.21857,0.96916,0.95979,0.98157,0.74096,0.96281,0.38791,1.28308,0.00035382,0.00035382,0.00035382
78,2938.72,0.85046,0.45756,1.20659,0.97504,0.9657,0.98281,0.73656,0.96845,0.3827,1.28078,0.000339673,0.000339673,0.000339673
79,2980.4,0.84039,0.44911,1.20707,0.97293,0.96498,0.98246,0.73854,0.97561,0.38689,1.2965,0.000325526,0.000325526,0.000325526
80,3022.06,0.84373,0.44964,1.2064,0.9756,0.96576,0.98332,0.73561,0.97998,0.38736,1.29273,0.000311379,0.000311379,0.000311379
81,3063.83,0.83569,0.44369,1.20041,0.97584,0.96338,0.98227,0.73757,0.97203,0.38116,1.29643,0.000297232,0.000297232,0.000297232
82,3101.09,0.83453,0.44486,1.19657,0.97176,0.96299,0.98339,0.73764,0.98204,0.3833,1.30264,0.000283085,0.000283085,0.000283085
83,3139.91,0.82349,0.43867,1.19451,0.97317,0.96475,0.98148,0.73659,0.98574,0.38527,1.298,0.000268938,0.000268938,0.000268938
84,3181.61,0.82022,0.42799,1.18821,0.97193,0.96038,0.98125,0.73614,0.9852,0.37924,1.29631,0.000254791,0.000254791,0.000254791
85,3223.3,0.81869,0.43081,1.18683,0.96153,0.96995,0.97965,0.73702,0.98543,0.38388,1.30083,0.000240644,0.000240644,0.000240644
86,3255.6,0.80604,0.4282,1.17654,0.97743,0.9627,0.98367,0.7387,0.98072,0.37966,1.29378,0.000226497,0.000226497,0.000226497
87,3284.46,0.81459,0.42645,1.18673,0.97107,0.96646,0.98149,0.73546,0.97943,0.38356,1.30695,0.000212349,0.000212349,0.000212349
88,3313.33,0.80655,0.42123,1.18879,0.97443,0.96694,0.981,0.73398,0.98008,0.38445,1.31579,0.000198202,0.000198202,0.000198202
89,3342.46,0.80933,0.42005,1.18646,0.97895,0.96686,0.98245,0.73949,0.97251,0.37512,1.30655,0.000184055,0.000184055,0.000184055
90,3371.15,0.80715,0.42079,1.18896,0.97284,0.96416,0.98198,0.73971,0.97403,0.37911,1.3003,0.000169908,0.000169908,0.000169908
91,3444.62,0.72483,0.30795,1.13269,0.96709,0.96537,0.98062,0.73388,0.97392,0.38406,1.30543,0.000155761,0.000155761,0.000155761
92,3473.34,0.70763,0.29805,1.11559,0.97263,0.96126,0.9812,0.73308,0.98042,0.38286,1.31405,0.000141614,0.000141614,0.000141614
93,3502.23,0.70871,0.29607,1.11492,0.96573,0.96679,0.98181,0.73054,0.97842,0.37867,1.31388,0.000127467,0.000127467,0.000127467
94,3531.18,0.69566,0.29497,1.10473,0.96903,0.96366,0.98146,0.73467,0.97844,0.38086,1.31244,0.00011332,0.00011332,0.00011332
95,3559.73,0.69031,0.28858,1.10781,0.97453,0.95952,0.98198,0.73562,0.9792,0.37989,1.31577,9.91726e-05,9.91726e-05,9.91726e-05
96,3589.71,0.68364,0.28524,1.10735,0.96963,0.96218,0.98163,0.73576,0.97736,0.37783,1.31699,8.50255e-05,8.50255e-05,8.50255e-05
97,3618.88,0.67758,0.28353,1.10042,0.97321,0.96394,0.98177,0.73603,0.98331,0.37545,1.32515,7.08784e-05,7.08784e-05,7.08784e-05
98,3647.55,0.67571,0.2807,1.09596,0.97768,0.95867,0.98083,0.73506,0.9872,0.37575,1.32497,5.67313e-05,5.67313e-05,5.67313e-05
99,3676.73,0.6727,0.27685,1.09039,0.97252,0.95933,0.98054,0.73363,0.98577,0.3755,1.32111,4.25842e-05,4.25842e-05,4.25842e-05
100,3705.56,0.67095,0.28338,1.08835,0.97312,0.95953,0.9803,0.73501,0.98703,0.37578,1.32452,2.84371e-05,2.84371e-05,2.84371e-05
